client_id,group_test
3539265,control
5932743,control
6895833,test
1001101,test
3984566,control
394629,test
5815996,control
6026701,test
1264732,test
848708,control
614793,control
3135355,test
225062,control
2561603,control
8538371,control
618725,test
6780449,control
6868337,test
1494303,control
4219512,test
8541230,test
6487753,control
5874365,test
9370276,test
4480133,control
2496055,control
8456308,test
3035523,test
6857321,test
9390306,control
1572656,control
6013375,control
719883,control
7015396,test
6650627,control
9887604,control
7996810,control
6198294,test
1378191,test
5056326,control
9565543,control
4270276,test
451805,control
9368637,control
147316,control
8046472,test
4966245,control
3948065,control
9814833,control
2056534,control
5351413,test
4601112,control
5095048,control
6747044,control
7821049,control
6618240,test
1972168,test
124614,test
3298633,control
8921152,control
5100842,control
8587319,control
2294048,control
6371557,control
7621143,control
4057296,control
130952,test
2636290,test
2590779,control
2431205,control
3597029,test
4783085,test
6524118,test
305138,control
7558128,test
4401157,test
2102662,test
2122128,test
9600414,control
7535944,test
6670895,test
7848790,test
259061,control
8262020,test
406039,test
8832552,test
8609264,test
455078,test
5260896,control
4997941,control
7155688,control
9893613,control
6535901,test
8094315,test
2467238,control
3156612,test
4341826,control
5301524,control
2413185,control
7624052,test
6735878,test
8833500,control
753497,control
2152047,test
2156245,control
4276469,test
2662280,test
7424578,test
6935603,test
7764616,control
8145262,test
8413298,control
5671912,control
117621,control
1788204,test
1939527,test
4885619,test
5479150,control
9740305,control
9325737,control
6588167,control
216445,control
3397622,test
6679118,test
7845538,control
9823613,control
8407612,test
2210369,control
40283,test
6101609,control
1681498,control
206871,test
142695,test
1106518,control
8107974,test
938741,test
4071492,control
3736142,test
6826096,test
6785480,test
7396897,control
7258457,test
6813752,test
2127772,test
5037815,control
852877,test
2774365,control
62498,control
3429201,control
2651828,test
6324016,control
9783422,test
9250672,test
9267164,control
5731147,test
9862146,control
6346538,test
6742547,test
5579581,test
6623011,test
7321048,test
7567165,control
7537056,test
4224830,control
16549,control
72074,test
3677321,control
8442966,control
9364729,test
556046,test
5321897,test
2299180,control
3561382,control
7966133,test
7304695,test
1556209,control
4330745,control
4396676,control
7363662,test
7528170,test
5104552,test
9462213,test
3787037,control
4323886,control
9160043,test
4557510,test
7189695,test
4394027,control
6659541,test
209532,control
260727,test
3640050,test
6504363,test
8632535,test
3201068,test
1091725,control
2896887,control
2639289,control
1758289,control
9711004,test
6683468,control
7541202,test
2792508,control
1752228,control
6238365,test
4314735,test
4771742,test
9742169,control
8646822,test
1350115,control
9323446,control
4750401,test
9832488,test
3577138,test
6804761,test
4460301,test
7607365,test
6071724,control
9689259,control
3432305,control
7356175,control
3919386,test
7462323,control
600221,test
4819175,test
7623562,control
4617245,control
7383801,test
5200509,control
1878871,test
4462647,test
2996184,control
2258357,control
7959734,control
1544430,test
5847269,control
5514240,test
771061,test
4882043,control
5687525,control
5897504,control
7546968,test
3172471,test
5215088,control
4672667,control
9722282,control
200308,test
2249509,test
4450397,control
1447441,control
3173931,test
526852,control
3203744,test
6409774,test
9409443,control
781811,test
741561,test
32746,test
2646813,control
3989454,test
1105016,test
2876859,test
4632182,control
8720490,control
9164959,test
9745902,control
7102262,control
2179845,control
6286291,control
3638086,test
2661111,control
5468697,test
1002215,control
1263238,test
1129041,control
4870905,control
5478229,test
4093095,test
6901638,control
8630577,test
7039635,test
8881896,control
9416016,test
9278592,test
7112502,control
2209920,test
4755991,control
34501,control
2218915,test
4020788,control
8864170,control
1608794,control
9109142,control
8307496,control
7293836,test
828638,test
6672662,control
4010832,control
765875,test
6490161,test
9378588,test
2850353,test
9307063,test
6279664,control
4930919,test
861217,test
2858874,control
4302941,control
3987115,test
9525241,test
7922586,test
1033745,test
2072025,test
3968117,test
5567727,control
6380010,control
6595036,control
1102877,test
1371895,test
1664571,control
5628601,control
6637789,test
7759679,test
8334353,control
8534878,control
7196862,test
3011825,control
3983119,control
419610,control
6157552,test
9344945,test
6263784,test
284427,test
2940782,control
4777731,control
7644619,test
5486491,control
5559421,control
3030068,control
1856181,control
900681,test
7148895,test
713054,control
2684169,test
2293253,test
6071985,control
2196302,test
9026435,control
3872764,test
7320092,control
1982897,test
7475284,test
9988960,control
7571648,control
8001103,control
6025281,control
437817,control
6944354,test
2881524,test
7328869,test
3907225,test
4598396,control
5582954,control
5836916,test
929350,control
5510017,control
5038429,control
7949757,control
4467891,control
9714870,test
1755830,test
1991753,control
465564,control
4275501,test
8776754,test
3610837,test
7329966,test
4502426,control
4905102,test
3179231,test
528117,control
6099011,control
8536418,control
544681,test
3615947,control
9784284,control
5707486,control
1956921,control
2682091,control
3881256,test
4542144,control
9251955,test
6003230,test
5007479,control
8840854,control
5877948,test
4914626,control
1143562,control
9120702,test
6901068,test
3495838,test
8239889,control
7862915,test
7851008,control
2337961,control
9183251,test
4245137,control
8750153,test
2894722,control
7749478,test
2244759,control
142579,control
5328856,control
5482499,test
5384676,test
9450972,control
4203023,test
3634458,control
3959645,test
8037374,control
9801953,control
826259,test
9642462,control
3110411,test
1535483,control
5554534,control
7795403,control
192775,test
6784733,control
5209064,test
327539,test
4303935,control
1397874,test
4201434,control
8687548,test
8198551,control
4760752,control
7528628,test
5490692,control
8970514,test
6717563,test
1059936,control
3187530,test
4640877,test
1056837,test
9691601,test
2917495,control
124916,control
9611289,test
7063669,test
506320,control
21719,control
1403776,test
487056,test
1156656,control
2105954,test
7527045,control
2642558,control
2131961,test
4350933,test
6119432,test
3301121,control
2545515,test
7190924,control
1068616,test
3209283,test
500488,test
7254866,control
4215519,test
3865974,test
8740888,test
6463252,test
6269285,control
5756895,test
3478671,test
4389156,test
8738777,test
3675635,test
3801610,test
6303786,test
7972615,control
4870954,control
8299838,control
7436486,test
6244536,control
9147871,test
7981938,control
2083525,test
7445362,test
6098651,control
2487043,control
4599654,control
5199268,control
1486560,test
9608960,test
2818088,test
2590254,test
173122,control
1131969,test
7044362,test
1675211,control
3581868,test
4296061,control
3460330,control
7875206,control
9726851,test
4902752,test
1704055,test
2975647,test
9308869,test
4508854,test
3834217,test
4129506,control
5813006,test
3901582,test
3709078,control
9140762,test
5943233,control
2285228,test
2853248,test
2559205,test
5984744,control
1076556,test
7967929,control
6030791,test
274222,control
8304655,test
4581301,test
2677391,test
2191497,test
8037764,control
1151820,control
1115246,test
2655879,control
6369567,test
5380012,test
6568325,control
8456142,test
360816,control
5669742,control
3775841,test
4487774,test
1214272,control
337878,test
8434640,test
5859315,test
2764858,control
204212,control
7235377,control
7015011,control
3374146,test
4035305,control
217761,test
6423460,test
3484393,test
537598,test
9461714,test
5502982,test
5950401,control
5305159,test
7716583,test
1524416,test
3008375,test
4239236,control
5888582,control
1880861,test
7015044,control
7872876,test
5839602,control
7273179,test
1387596,test
5119457,control
6895467,test
5937847,control
2145364,control
9891451,control
7961481,test
309715,control
4288814,test
7051278,control
830066,test
2823601,control
3586330,test
6370180,test
8758108,test
8949568,control
9600132,test
2208717,test
6153026,control
2426653,test
9070134,test
8854006,test
1023056,control
2247061,test
1544639,test
5296648,test
83585,test
9019381,test
6048258,control
5545303,test
7179824,test
9561662,test
4862521,test
1355532,test
7484562,test
6800843,control
9424618,control
7098358,control
2213954,test
3678422,control
9936617,control
3990106,control
3937811,test
5729005,control
4224941,control
9520090,control
6543439,control
6398332,test
7279483,control
3356780,test
9098597,test
8780340,test
319971,control
1402734,control
1196376,test
6940673,test
4454525,test
8530828,control
1410032,control
6676076,control
2725090,test
9482725,test
9253375,control
387579,test
6935374,control
9640857,control
629429,test
8828227,control
7566046,control
382031,test
1351826,control
1578062,control
6721743,test
9223714,test
6968851,control
5274738,test
9097776,control
5702891,control
4411900,test
7536544,test
4933319,test
7878803,test
6970339,test
8646938,control
4631341,test
7437418,control
929038,test
7915924,control
240468,control
1259453,control
3013641,control
1424457,test
8849791,test
9371642,test
8933080,control
6799854,control
1500353,test
5351307,control
4886673,control
233145,test
6565360,test
6800831,control
8676893,test
3977195,test
4035879,test
4486410,test
4778568,test
6975917,control
8465448,test
6526012,control
2965474,test
8192130,test
6313827,test
4971958,control
7324201,test
5025043,test
2163565,control
6149601,test
2031379,test
7298873,control
213870,control
580208,test
1159175,test
4887194,test
9642590,test
3046631,control
6793307,control
1774241,control
8213697,test
3394481,control
4721645,test
8627479,test
4272509,test
2186318,test
4224754,test
7657181,control
6340549,control
5211979,test
7577983,control
6587845,test
7000685,test
5333331,test
5588572,control
4474393,control
6290188,test
8259219,control
7017113,control
220061,test
8990227,test
2981422,control
8397993,control
5571841,test
3043425,control
1008297,test
2894471,test
719792,test
6067591,control
1693716,test
3788076,control
8054675,control
8811797,test
5595433,control
2612292,test
962572,control
5965286,control
8212469,test
2096514,control
9711093,test
1436836,test
7491468,control
2963532,test
7680560,control
9403854,test
354981,control
1685349,test
4428440,control
3143882,control
3290167,control
1469028,control
8071857,control
3169493,control
5389964,control
4054828,control
5691200,test
8440177,control
6157535,control
8597626,test
7280152,control
2041875,control
206829,control
6476776,control
6457559,test
3238512,test
2700111,test
3901818,test
4885156,test
9348657,control
8908639,test
3777764,control
9127541,control
8034741,control
3887490,control
